기준일자,대륙명,국가명,목적구분,인원,전년동기,증감률
202210,아시아,GCC,관광,1824,125,1_359.2
202210,아시아,GCC,상용,23,96,-76
202210,아시아,GCC,공용,12,133,-91
202210,아시아,GCC,유학연수,27,5,440
202210,아시아,GCC,기타,172,158,8.9
202210,아시아,GCC,전체,2058,517,298.1
202210,아시아,카자흐스탄,관광,1737,66,2_531.8
202210,아시아,카자흐스탄,상용,25,0,0
202210,아시아,카자흐스탄,공용,10,27,-63
202210,아시아,카자흐스탄,유학연수,14,2,600
202210,아시아,카자흐스탄,기타,1139,469,142.9
202210,아시아,카자흐스탄,전체,2925,564,418.6
202210,아시아,튀르키예,관광,1092,89,1_127.0
202210,아시아,튀르키예,상용,9,26,-65.4
202210,아시아,튀르키예,공용,6,26,-76.9
202210,아시아,튀르키예,유학연수,22,4,450
202210,아시아,튀르키예,기타,1022,444,130.2
202210,아시아,튀르키예,전체,2151,589,265.2
202210,아시아,캄보디아,관광,548,68,705.9
202210,아시아,캄보디아,상용,21,0,0
202210,아시아,캄보디아,공용,81,7,1_057.1
202210,아시아,캄보디아,유학연수,23,2,1_050.0
202210,아시아,캄보디아,기타,2774,167,1_561.1
202210,아시아,캄보디아,전체,3447,244,1_312.7
202210,아시아,스리랑카,관광,302,19,1_489.5
202210,아시아,스리랑카,상용,35,0,0
202210,아시아,스리랑카,공용,1,4,-75
202210,아시아,스리랑카,유학연수,13,0,0
202210,아시아,스리랑카,기타,1559,316,393.4
202210,아시아,스리랑카,전체,1910,339,463.4
202210,아시아,방글라데시,관광,237,77,207.8
202210,아시아,방글라데시,상용,74,7,957.1
202210,아시아,방글라데시,공용,64,14,357.1
202210,아시아,방글라데시,유학연수,18,1,1_700.0
202210,아시아,방글라데시,기타,835,148,464.2
202210,아시아,방글라데시,전체,1228,247,397.2
202210,아시아,파키스탄,관광,284,15,1_793.3
202210,아시아,파키스탄,상용,120,20,500
202210,아시아,파키스탄,공용,27,7,285.7
202210,아시아,파키스탄,유학연수,29,6,383.3
202210,아시아,파키스탄,기타,1129,70,1_512.9
202210,아시아,파키스탄,전체,1589,118,1_246.6
202210,아시아,이스라엘,관광,1348,73,1_746.6
202210,아시아,이스라엘,상용,8,31,-74.2
202210,아시아,이스라엘,공용,0,1,-100
202210,아시아,이스라엘,유학연수,4,0,0
202210,아시아,이스라엘,기타,49,78,-37.2
202210,아시아,이스라엘,전체,1409,183,669.9
202210,아시아,이란,관광,339,12,2_725.0
202210,아시아,이란,상용,30,1,2_900.0
202210,아시아,이란,공용,8,0,0
202210,아시아,이란,유학연수,6,5,20
202210,아시아,이란,기타,39,13,200
202210,아시아,이란,전체,422,31,1_261.3
202210,아시아,기타,관광,1305,128,919.5
202210,아시아,기타,상용,632,450,40.4
202210,아시아,기타,공용,325,41,692.7
202210,아시아,기타,유학연수,54,64,-15.6
202210,아시아,기타,기타,3046,576,428.8
202210,아시아,기타,전체,5362,1259,325.9
202210,아메리카,연도대륙,관광,72360,9798,638.5
202210,아메리카,연도대륙,상용,299,167,79
202210,아메리카,연도대륙,공용,1477,1551,-4.8
202210,아메리카,연도대륙,유학연수,68,31,119.4
202210,아메리카,연도대륙,기타,17818,15229,17
202210,아메리카,연도대륙,전체,92022,26776,243.7
202210,아메리카,미국,관광,58193,9185,533.6
202210,아메리카,미국,상용,209,67,211.9
202210,아메리카,미국,공용,1431,1438,-0.5
202210,아메리카,미국,유학연수,40,14,185.7
202210,아메리카,미국,기타,13687,10903,25.5
202210,아메리카,미국,전체,73560,21607,240.4
202210,아메리카,캐나다,관광,9772,495,1_874.1
202210,아메리카,캐나다,상용,29,43,-32.6
202210,아메리카,캐나다,공용,13,6,116.7
202210,아메리카,캐나다,유학연수,5,4,25
202210,아메리카,캐나다,기타,3386,3899,-13.2
202210,아메리카,캐나다,전체,13205,4447,196.9
202210,아메리카,브라질,관광,1143,7,16_228.6
202210,아메리카,브라질,상용,20,47,-57.4
202210,아메리카,브라질,공용,6,7,-14.3
202210,아메리카,브라질,유학연수,6,3,100
202210,아메리카,브라질,기타,251,115,118.3
202210,아메리카,브라질,전체,1426,179,696.6
202210,아메리카,멕시코,관광,1030,68,1_414.7
202210,아메리카,멕시코,상용,7,0,0
202210,아메리카,멕시코,공용,6,5,20
202210,아메리카,멕시코,유학연수,4,3,33.3
202210,아메리카,멕시코,기타,251,178,41
202210,아메리카,멕시코,전체,1298,254,411
202210,아메리카,기타,관광,2222,43,5_067.4
202210,아메리카,기타,상용,34,10,240
202210,아메리카,기타,공용,21,95,-77.9
202210,아메리카,기타,유학연수,13,7,85.7
202210,아메리카,기타,기타,243,134,81.3
202210,아메리카,기타,전체,2533,289,776.5
202210,유럽,연도대륙,관광,44023,5341,724.2
202210,유럽,연도대륙,상용,578,381,51.7
202210,유럽,연도대륙,공용,134,159,-15.7
202210,유럽,연도대륙,유학연수,141,170,-17.1
202210,유럽,연도대륙,기타,12054,9502,26.9
202210,유럽,연도대륙,전체,56930,15553,266
202210,유럽,러시아,관광,3028,418,624.4
202210,유럽,러시아,상용,62,116,-46.6
202210,유럽,러시아,공용,6,30,-80
202210,유럽,러시아,유학연수,34,76,-55.3
202210,유럽,러시아,기타,3423,2438,40.4
202210,유럽,러시아,전체,6553,3078,112.9
202210,유럽,영국,관광,5785,653,785.9
202210,유럽,영국,상용,69,24,187.5
202210,유럽,영국,공용,14,23,-39.1
202210,유럽,영국,유학연수,4,0,0
202210,유럽,영국,기타,743,409,81.7
202210,유럽,영국,전체,6615,1109,496.5
202210,유럽,독일,관광,7100,922,670.1
202210,유럽,독일,상용,123,69,78.3
202210,유럽,독일,공용,26,18,44.4
202210,유럽,독일,유학연수,28,14,100
202210,유럽,독일,기타,1931,1337,44.4
202210,유럽,독일,전체,9208,2360,290.2
202210,유럽,프랑스,관광,8263,672,1_129.6
202210,유럽,프랑스,상용,112,38,194.7
202210,유럽,프랑스,공용,24,13,84.6
202210,유럽,프랑스,유학연수,16,42,-61.9
202210,유럽,프랑스,기타,1124,835,34.6
202210,유럽,프랑스,전체,9539,1600,496.2
202210,유럽,이탈리아,관광,2593,271,856.8
202210,유럽,이탈리아,상용,24,25,-4
202210,유럽,이탈리아,공용,4,8,-50
202210,유럽,이탈리아,유학연수,7,3,133.3
202210,유럽,이탈리아,기타,247,265,-6.8
202210,유럽,이탈리아,전체,2875,572,402.6
202210,유럽,네덜란드,관광,2197,230,855.2
202210,유럽,네덜란드,상용,12,9,33.3
202210,유럽,네덜란드,공용,3,3,0
202210,유럽,네덜란드,유학연수,7,2,250
202210,유럽,네덜란드,기타,1024,923,10.9
202210,유럽,네덜란드,전체,3243,1167,177.9
202210,유럽,우크라이나,관광,632,342,84.8
202210,유럽,우크라이나,상용,27,12,125
202210,유럽,우크라이나,공용,3,6,-50
202210,유럽,우크라이나,유학연수,3,5,-40
202210,유럽,우크라이나,기타,666,896,-25.7
202210,유럽,우크라이나,전체,1331,1261,5.6
202210,유럽,스페인,관광,2085,161,1_195.0
202210,유럽,스페인,상용,9,13,-30.8
202210,유럽,스페인,공용,5,6,-16.7
202210,유럽,스페인,유학연수,7,5,40
202210,유럽,스페인,기타,162,125,29.6
202210,유럽,스페인,전체,2268,310,631.6
202210,유럽,루마니아,관광,685,182,276.4
202210,유럽,루마니아,상용,9,3,200
202210,유럽,루마니아,공용,2,2,0
202210,유럽,루마니아,유학연수,1,1,0
202210,유럽,루마니아,기타,188,188,0
202210,유럽,루마니아,전체,885,376,135.4
202210,유럽,노르웨이,관광,628,121,419
202210,유럽,노르웨이,상용,15,5,200
202210,유럽,노르웨이,공용,1,5,-80
202210,유럽,노르웨이,유학연수,1,0,0
202210,유럽,노르웨이,기타,48,48,0
202210,유럽,노르웨이,전체,693,179,287.2
202210,유럽,스웨덴,관광,1165,124,839.5
202210,유럽,스웨덴,상용,10,8,25
202210,유럽,스웨덴,공용,6,9,-33.3
202210,유럽,스웨덴,유학연수,4,2,100
202210,유럽,스웨덴,기타,57,53,7.5
202210,유럽,스웨덴,전체,1242,196,533.7
202210,유럽,폴란드,관광,1219,154,691.6
202210,유럽,폴란드,상용,11,6,83.3
202210,유럽,폴란드,공용,0,0,0
202210,유럽,폴란드,유학연수,1,4,-75
202210,유럽,폴란드,기타,474,264,79.5
202210,유럽,폴란드,전체,1705,428,298.4
202210,유럽,스위스,관광,1376,116,1_086.2
202210,유럽,스위스,상용,6,5,20
202210,유럽,스위스,공용,1,3,-66.7
202210,유럽,스위스,유학연수,3,5,-40
202210,유럽,스위스,기타,72,55,30.9
202210,유럽,스위스,전체,1458,184,692.4
202210,유럽,포르투갈,관광,468,31,1_409.7
202210,유럽,포르투갈,상용,5,3,66.7
202210,유럽,포르투갈,공용,0,1,-100
202210,유럽,포르투갈,유학연수,1,0,0
202210,유럽,포르투갈,기타,94,237,-60.3
202210,유럽,포르투갈,전체,568,272,108.8
202210,유럽,오스트리아,관광,725,112,547.3
202210,유럽,오스트리아,상용,4,4,0
202210,유럽,오스트리아,공용,6,1,500
202210,유럽,오스트리아,유학연수,4,0,0
202210,유럽,오스트리아,기타,208,142,46.5
202210,유럽,오스트리아,전체,947,259,265.6
202210,유럽,핀란드,관광,632,62,919.4
202210,유럽,핀란드,상용,7,6,16.7
202210,유럽,핀란드,공용,1,0,0
202210,유럽,핀란드,유학연수,0,1,-100
202210,유럽,핀란드,기타,213,266,-19.9
202210,유럽,핀란드,전체,853,335,154.6
202210,유럽,벨기에,관광,938,104,801.9
202210,유럽,벨기에,상용,15,5,200
202210,유럽,벨기에,공용,2,0,0
202210,유럽,벨기에,유학연수,0,0,0
202210,유럽,벨기에,기타,179,139,28.8
202210,유럽,벨기에,전체,1134,248,357.3
202210,유럽,크로아티아,관광,233,71,228.2
202210,유럽,크로아티아,상용,7,1,600
202210,유럽,크로아티아,공용,0,2,-100
202210,유럽,크로아티아,유학연수,1,0,0
202210,유럽,크로아티아,기타,97,59,64.4
202210,유럽,크로아티아,전체,338,133,154.1
202210,유럽,그리스,관광,401,208,92.8
202210,유럽,그리스,상용,18,12,50
202210,유럽,그리스,공용,2,2,0
202210,유럽,그리스,유학연수,1,0,0
202210,유럽,그리스,기타,162,178,-9
202210,유럽,그리스,전체,584,400,46
202210,유럽,불가리아,관광,185,39,374.4
202210,유럽,불가리아,상용,1,0,0
202210,유럽,불가리아,공용,3,1,200
202210,유럽,불가리아,유학연수,0,1,-100
202210,유럽,불가리아,기타,140,106,32.1
202210,유럽,불가리아,전체,329,147,123.8
202210,유럽,덴마크,관광,956,111,761.3
202210,유럽,덴마크,상용,12,5,140
202210,유럽,덴마크,공용,2,2,0
202210,유럽,덴마크,유학연수,4,2,100
202210,유럽,덴마크,기타,70,60,16.7
202210,유럽,덴마크,전체,1044,180,480
202210,유럽,아일랜드,관광,457,43,962.8
202210,유럽,아일랜드,상용,6,1,500
202210,유럽,아일랜드,공용,2,0,0
202210,유럽,아일랜드,유학연수,0,1,-100
202210,유럽,아일랜드,기타,70,52,34.6
202210,유럽,아일랜드,전체,535,97,451.5
202210,유럽,기타,관광,2272,194,1_071.1
202210,유럽,기타,상용,14,11,27.3
202210,유럽,기타,공용,21,24,-12.5
202210,유럽,기타,유학연수,14,6,133.3
202210,유럽,기타,기타,662,427,55
202210,유럽,기타,전체,2983,662,350.6
202210,오세아니아,연도대륙,관광,9853,96,10_163.5
202210,오세아니아,연도대륙,상용,158,30,426.7
202210,오세아니아,연도대륙,공용,39,9,333.3
202210,오세아니아,연도대륙,유학연수,1,2,-50
202210,오세아니아,연도대륙,기타,1687,361,367.3
202210,오세아니아,연도대륙,전체,11738,498,2_257.0
202210,오세아니아,호주,관광,7891,76,10_282.9
202210,오세아니아,호주,상용,119,21,466.7
202210,오세아니아,호주,공용,23,9,155.6
202210,오세아니아,호주,유학연수,0,2,-100
202210,오세아니아,호주,기타,1053,207,408.7
202210,오세아니아,호주,전체,9086,315,2_784.4
202210,오세아니아,뉴질랜드,관광,1871,18,10_294.4
202210,오세아니아,뉴질랜드,상용,38,9,322.2
202210,오세아니아,뉴질랜드,공용,0,0,0
202210,오세아니아,뉴질랜드,유학연수,0,0,0
202210,오세아니아,뉴질랜드,기타,608,140,334.3
202210,오세아니아,뉴질랜드,전체,2517,167,1_407.2
202210,오세아니아,기타,관광,91,2,4_450.0
202210,오세아니아,기타,상용,1,0,0
202210,오세아니아,기타,공용,16,0,0
202210,오세아니아,기타,유학연수,1,0,0
202210,오세아니아,기타,기타,26,14,85.7
202210,오세아니아,기타,전체,135,16,743.8
202210,아프리카,연도대륙,관광,2385,90,2_550.0
202210,아프리카,연도대륙,상용,355,133,166.9
202210,아프리카,연도대륙,공용,194,64,203.1
202210,아프리카,연도대륙,유학연수,47,32,46.9
202210,아프리카,연도대륙,기타,1363,767,77.7
202210,아프리카,연도대륙,전체,4344,1086,300
202210,아프리카,남아프리카공화국,관광,520,9,5_677.8
202210,아프리카,남아프리카공화국,상용,3,2,50
202210,아프리카,남아프리카공화국,공용,9,1,800
202210,아프리카,남아프리카공화국,유학연수,1,0,0
202210,아프리카,남아프리카공화국,기타,215,82,162.2
202210,아프리카,남아프리카공화국,전체,748,94,695.7
202210,아프리카,기타,관광,1865,81,2_202.5
202210,아프리카,기타,상용,352,131,168.7
202210,아프리카,기타,공용,185,63,193.7
202210,아프리카,기타,유학연수,46,32,43.8
202210,아프리카,기타,기타,1148,685,67.6
202210,아프리카,기타,전체,3596,992,262.5
202210,기타,연도대륙,관광,14,6,133.3
202210,기타,연도대륙,상용,0,0,0
202210,기타,연도대륙,공용,0,0,0
202210,기타,연도대륙,유학연수,1,0,0
202210,기타,연도대륙,기타,3,0,0
202210,기타,연도대륙,전체,18,6,200
202210,기타,기타,관광,14,6,133.3
202210,기타,기타,상용,0,0,0
202210,기타,기타,공용,0,0,0
202210,기타,기타,유학연수,1,0,0
202210,기타,기타,기타,3,0,0
202210,기타,기타,전체,18,6,200
202210,교포,연도대륙,관광,0,0,0
202210,교포,연도대륙,상용,0,0,0
202210,교포,연도대륙,공용,0,0,0
202210,교포,연도대륙,유학연수,0,0,0
202210,교포,연도대륙,기타,3595,1728,108
202210,교포,연도대륙,전체,3595,1728,108
202210,교포,교포,관광,0,0,0
202210,교포,교포,상용,0,0,0
202210,교포,교포,공용,0,0,0
202210,교포,교포,유학연수,0,0,0
202210,교포,교포,기타,3595,1728,108
202210,교포,교포,전체,3595,1728,108
202211,대륙전체,연도,관광,341686,28734,1_089.1
202211,대륙전체,연도,상용,9855,2791,253.1
202211,대륙전체,연도,공용,4750,1876,153.2
202211,대륙전체,연도,유학연수,6313,3272,92.9
202211,대륙전체,연도,기타,97302,57685,68.7
202211,대륙전체,연도,전체,459906,94358,387.4
202211,아시아,연도대륙,관광,235921,12968,1_719.3
202211,아시아,연도대륙,상용,8302,2043,306.4
202211,아시아,연도대륙,공용,2164,336,544
202211,아시아,연도대륙,유학연수,4876,2674,82.3
202211,아시아,연도대륙,기타,61867,31140,98.7
202211,아시아,연도대륙,전체,313130,49161,536.9
202211,아시아,중국,관광,10331,1700,507.7
202211,아시아,중국,상용,1377,382,260.5
202211,아시아,중국,공용,15,6,150
202211,아시아,중국,유학연수,1266,1035,22.3
202211,아시아,중국,기타,11185,9349,19.6
202211,아시아,중국,전체,24174,12472,93.8
202211,아시아,일본,관광,59089,273,21_544.3
202211,아시아,일본,상용,1386,386,259.1
202211,아시아,일본,공용,72,8,800
202211,아시아,일본,유학연수,562,370,51.9
202211,아시아,일본,기타,1313,586,124.1
202211,아시아,일본,전체,62422,1623,3_746.1
202211,아시아,대만,관광,17063,61,27_872.1
202211,아시아,대만,상용,267,75,256
202211,아시아,대만,공용,10,1,900
202211,아시아,대만,유학연수,196,64,206.2
202211,아시아,대만,기타,378,174,117.2
202211,아시아,대만,전체,17914,375,4_677.1
202211,아시아,홍콩,관광,14409,31,46_380.6
202211,아시아,홍콩,상용,74,20,270
202211,아시아,홍콩,공용,2,0,0
202211,아시아,홍콩,유학연수,79,37,113.5
202211,아시아,홍콩,기타,157,31,406.5
202211,아시아,홍콩,전체,14721,119,12_270.6
202211,아시아,마카오,관광,92,0,0
202211,아시아,마카오,상용,1,1,0
202211,아시아,마카오,공용,0,0,0
202211,아시아,마카오,유학연수,2,3,-33.3
202211,아시아,마카오,기타,2,1,100
202211,아시아,마카오,전체,97,5,1_840.0
202211,아시아,필리핀,관광,14176,3391,318
202211,아시아,필리핀,상용,289,11,2_527.3
202211,아시아,필리핀,공용,218,47,363.8
202211,아시아,필리핀,유학연수,33,2,1_550.0
202211,아시아,필리핀,기타,9247,7736,19.5
202211,아시아,필리핀,전체,23963,11187,114.2
202211,아시아,인도네시아,관광,9730,1369,610.7
202211,아시아,인도네시아,상용,97,5,1_840.0
202211,아시아,인도네시아,공용,331,36,819.4
202211,아시아,인도네시아,유학연수,81,15,440
202211,아시아,인도네시아,기타,4060,2504,62.1
202211,아시아,인도네시아,전체,14299,3929,263.9
202211,아시아,태국,관광,25755,177,14_450.8
202211,아시아,태국,상용,78,27,188.9
202211,아시아,태국,공용,109,17,541.2
202211,아시아,태국,유학연수,97,109,-11
202211,아시아,태국,기타,3277,570,474.9
202211,아시아,태국,전체,29316,900,3_157.3
202211,아시아,베트남,관광,17191,492,3_394.1
202211,아시아,베트남,상용,801,14,5_621.4
202211,아시아,베트남,공용,334,15,2_126.7
202211,아시아,베트남,유학연수,1414,498,183.9
202211,아시아,베트남,기타,7573,1113,580.4
202211,아시아,베트남,전체,27313,2132,1_181.1
202211,아시아,인도,관광,3113,850,266.2
202211,아시아,인도,상용,2097,202,938.1
202211,아시아,인도,공용,52,8,550
202211,아시아,인도,유학연수,78,85,-8.2
202211,아시아,인도,기타,2913,1600,82.1
202211,아시아,인도,전체,8253,2745,200.7
202211,아시아,말레이시아,관광,11788,220,5_258.2
202211,아시아,말레이시아,상용,82,43,90.7
202211,아시아,말레이시아,공용,4,5,-20
202211,아시아,말레이시아,유학연수,35,31,12.9
202211,아시아,말레이시아,기타,1204,284,323.9
202211,아시아,말레이시아,전체,13113,583,2_149.2
202211,아시아,싱가포르,관광,31319,1924,1_527.8
202211,아시아,싱가포르,상용,444,180,146.7
202211,아시아,싱가포르,공용,6,9,-33.3
202211,아시아,싱가포르,유학연수,21,13,61.5
202211,아시아,싱가포르,기타,1422,288,393.8
202211,아시아,싱가포르,전체,33212,2414,1_275.8
202211,아시아,몽골,관광,8903,67,13_188.1
202211,아시아,몽골,상용,37,4,825
202211,아시아,몽골,공용,246,30,720
202211,아시아,몽골,유학연수,413,171,141.5
202211,아시아,몽골,기타,387,112,245.5
202211,아시아,몽골,전체,9986,384,2_500.5
202211,아시아,우즈베키스탄,관광,841,38,2_113.2
202211,아시아,우즈베키스탄,상용,265,114,132.5
202211,아시아,우즈베키스탄,공용,0,50,-100
202211,아시아,우즈베키스탄,유학연수,173,28,517.9
202211,아시아,우즈베키스탄,기타,2262,626,261.3
202211,아시아,우즈베키스탄,전체,3541,856,313.7
202211,아시아,미얀마,관광,1623,1795,-9.6
202211,아시아,미얀마,상용,25,1,2_400.0
202211,아시아,미얀마,공용,49,0,0
202211,아시아,미얀마,유학연수,75,83,-9.6
202211,아시아,미얀마,기타,3700,3509,5.4
202211,아시아,미얀마,전체,5472,5388,1.6
202211,아시아,GCC,관광,2684,123,2_082.1
202211,아시아,GCC,상용,24,50,-52
202211,아시아,GCC,공용,61,24,154.2
202211,아시아,GCC,유학연수,38,21,81
202211,아시아,GCC,기타,357,159,124.5
202211,아시아,GCC,전체,3164,377,739.3
202211,아시아,카자흐스탄,관광,2488,51,4_778.4
202211,아시아,카자흐스탄,상용,10,1,900
202211,아시아,카자흐스탄,공용,7,8,-12.5
202211,아시아,카자흐스탄,유학연수,38,6,533.3
202211,아시아,카자흐스탄,기타,999,286,249.3
202211,아시아,카자흐스탄,전체,3542,352,906.2
202211,아시아,튀르키예,관광,1177,45,2_515.6
202211,아시아,튀르키예,상용,13,18,-27.8
202211,아시아,튀르키예,공용,2,4,-50
202211,아시아,튀르키예,유학연수,45,6,650
202211,아시아,튀르키예,기타,901,340,165
202211,아시아,튀르키예,전체,2138,413,417.7
202211,아시아,캄보디아,관광,1187,50,2_274.0
202211,아시아,캄보디아,상용,6,0,0
202211,아시아,캄보디아,공용,99,8,1_137.5
202211,아시아,캄보디아,유학연수,14,4,250
202211,아시아,캄보디아,기타,2193,506,333.4
202211,아시아,캄보디아,전체,3499,568,516
202211,아시아,스리랑카,관광,282,21,1_242.9
202211,아시아,스리랑카,상용,49,0,0
202211,아시아,스리랑카,공용,4,0,0
202211,아시아,스리랑카,유학연수,23,4,475
202211,아시아,스리랑카,기타,1999,376,431.6
202211,아시아,스리랑카,전체,2357,401,487.8
202211,아시아,방글라데시,관광,354,112,216.1
202211,아시아,방글라데시,상용,80,14,471.4
202211,아시아,방글라데시,공용,79,4,1_875.0
202211,아시아,방글라데시,유학연수,21,17,23.5
202211,아시아,방글라데시,기타,1328,197,574.1
202211,아시아,방글라데시,전체,1862,344,441.3
202211,아시아,파키스탄,관광,218,27,707.4
202211,아시아,파키스탄,상용,105,17,517.6
202211,아시아,파키스탄,공용,20,2,900
202211,아시아,파키스탄,유학연수,33,9,266.7
202211,아시아,파키스탄,기타,559,109,412.8
202211,아시아,파키스탄,전체,935,164,470.1
202211,아시아,이스라엘,관광,815,30,2_616.7
202211,아시아,이스라엘,상용,5,35,-85.7
202211,아시아,이스라엘,공용,0,4,-100
202211,아시아,이스라엘,유학연수,4,5,-20
202211,아시아,이스라엘,기타,27,60,-55
202211,아시아,이스라엘,전체,851,134,535.1
202211,아시아,이란,관광,197,24,720.8
202211,아시아,이란,상용,46,2,2_200.0
202211,아시아,이란,공용,3,0,0
202211,아시아,이란,유학연수,16,13,23.1
202211,아시아,이란,기타,58,19,205.3
202211,아시아,이란,전체,320,58,451.7
202211,아시아,기타,관광,1096,97,1_029.9
202211,아시아,기타,상용,644,441,46
202211,아시아,기타,공용,441,50,782
202211,아시아,기타,유학연수,119,45,164.4
202211,아시아,기타,기타,4366,605,621.7
202211,아시아,기타,전체,6666,1238,438.4
202211,아메리카,연도대륙,관광,59324,9586,518.9
202211,아메리카,연도대륙,상용,296,192,54.2
202211,아메리카,연도대륙,공용,2262,1312,72.4
202211,아메리카,연도대륙,유학연수,324,99,227.3
202211,아메리카,연도대륙,기타,17913,13962,28.3
202211,아메리카,연도대륙,전체,80119,25151,218.6
202211,아메리카,미국,관광,48323,8907,442.5
202211,아메리카,미국,상용,206,71,190.1
202211,아메리카,미국,공용,2201,1244,76.9
202211,아메리카,미국,유학연수,231,41,463.4
202211,아메리카,미국,기타,13900,9860,41
202211,아메리카,미국,전체,64861,20123,222.3
202211,아메리카,캐나다,관광,7796,476,1_537.8
202211,아메리카,캐나다,상용,35,49,-28.6
202211,아메리카,캐나다,공용,13,12,8.3
202211,아메리카,캐나다,유학연수,30,15,100
202211,아메리카,캐나다,기타,3285,3687,-10.9
202211,아메리카,캐나다,전체,11159,4239,163.2
202211,아메리카,브라질,관광,794,12,6_516.7
202211,아메리카,브라질,상용,26,25,4
202211,아메리카,브라질,공용,22,2,1_000.0
202211,아메리카,브라질,유학연수,12,8,50
202211,아메리카,브라질,기타,284,108,163
202211,아메리카,브라질,전체,1138,155,634.2
202211,아메리카,멕시코,관광,849,96,784.4
202211,아메리카,멕시코,상용,8,2,300
202211,아메리카,멕시코,공용,6,7,-14.3
202211,아메리카,멕시코,유학연수,18,9,100
202211,아메리카,멕시코,기타,224,165,35.8
202211,아메리카,멕시코,전체,1105,279,296.1
202211,아메리카,기타,관광,1562,95,1_544.2
202211,아메리카,기타,상용,21,45,-53.3
202211,아메리카,기타,공용,20,47,-57.4
202211,아메리카,기타,유학연수,33,26,26.9
202211,아메리카,기타,기타,220,142,54.9
202211,아메리카,기타,전체,1856,355,422.8
202211,유럽,연도대륙,관광,34561,5733,502.8
202211,유럽,연도대륙,상용,625,357,75.1
202211,유럽,연도대륙,공용,154,148,4.1
202211,유럽,연도대륙,유학연수,1012,437,131.6
202211,유럽,연도대륙,기타,11469,9955,15.2
202211,유럽,연도대륙,전체,47821,16630,187.6
202211,유럽,러시아,관광,4206,416,911.1
202211,유럽,러시아,상용,93,126,-26.2
202211,유럽,러시아,공용,8,36,-77.8
202211,유럽,러시아,유학연수,129,122,5.7
202211,유럽,러시아,기타,3111,2922,6.5
202211,유럽,러시아,전체,7547,3622,108.4
202211,유럽,영국,관광,4753,707,572.3
202211,유럽,영국,상용,56,16,250
202211,유럽,영국,공용,16,23,-30.4
202211,유럽,영국,유학연수,10,1,900
202211,유럽,영국,기타,616,512,20.3
202211,유럽,영국,전체,5451,1259,333
202211,유럽,독일,관광,5048,928,444
202211,유럽,독일,상용,142,57,149.1
202211,유럽,독일,공용,26,10,160
202211,유럽,독일,유학연수,188,29,548.3
202211,유럽,독일,기타,1769,1358,30.3
202211,유럽,독일,전체,7173,2382,201.1
202211,유럽,프랑스,관광,5466,670,715.8
202211,유럽,프랑스,상용,117,35,234.3
202211,유럽,프랑스,공용,27,18,50
202211,유럽,프랑스,유학연수,206,150,37.3
202211,유럽,프랑스,기타,1320,863,53
202211,유럽,프랑스,전체,7136,1736,311.1
202211,유럽,이탈리아,관광,2246,406,453.2
202211,유럽,이탈리아,상용,38,16,137.5
202211,유럽,이탈리아,공용,8,7,14.3
202211,유럽,이탈리아,유학연수,58,34,70.6
202211,유럽,이탈리아,기타,298,238,25.2
202211,유럽,이탈리아,전체,2648,701,277.7
202211,유럽,네덜란드,관광,1636,257,536.6
202211,유럽,네덜란드,상용,10,6,66.7
202211,유럽,네덜란드,공용,7,2,250
202211,유럽,네덜란드,유학연수,76,8,850
202211,유럽,네덜란드,기타,993,867,14.5
202211,유럽,네덜란드,전체,2722,1140,138.8
202211,유럽,우크라이나,관광,531,338,57.1
202211,유럽,우크라이나,상용,25,27,-7.4
202211,유럽,우크라이나,공용,3,1,200
202211,유럽,우크라이나,유학연수,6,8,-25
202211,유럽,우크라이나,기타,578,934,-38.1
202211,유럽,우크라이나,전체,1143,1308,-12.6
202211,유럽,스페인,관광,1622,312,419.9
202211,유럽,스페인,상용,6,8,-25
202211,유럽,스페인,공용,10,3,233.3
202211,유럽,스페인,유학연수,85,26,226.9
202211,유럽,스페인,기타,227,100,127
202211,유럽,스페인,전체,1950,449,334.3
202211,유럽,루마니아,관광,376,163,130.7
202211,유럽,루마니아,상용,5,1,400
202211,유럽,루마니아,공용,3,0,0
202211,유럽,루마니아,유학연수,2,2,0
202211,유럽,루마니아,기타,163,158,3.2
202211,유럽,루마니아,전체,549,324,69.4
202211,유럽,노르웨이,관광,466,77,505.2
202211,유럽,노르웨이,상용,21,3,600
202211,유럽,노르웨이,공용,5,1,400
202211,유럽,노르웨이,유학연수,14,8,75
202211,유럽,노르웨이,기타,34,31,9.7
202211,유럽,노르웨이,전체,540,120,350
202211,유럽,스웨덴,관광,884,128,590.6
202211,유럽,스웨덴,상용,17,9,88.9
202211,유럽,스웨덴,공용,3,6,-50
202211,유럽,스웨덴,유학연수,31,10,210
202211,유럽,스웨덴,기타,71,54,31.5
202211,유럽,스웨덴,전체,1006,207,386
202211,유럽,폴란드,관광,1006,205,390.7
202211,유럽,폴란드,상용,18,10,80
202211,유럽,폴란드,공용,2,2,0
202211,유럽,폴란드,유학연수,17,5,240
202211,유럽,폴란드,기타,447,265,68.7
202211,유럽,폴란드,전체,1490,487,206
202211,유럽,스위스,관광,758,107,608.4
202211,유럽,스위스,상용,2,4,-50
202211,유럽,스위스,공용,5,2,150
202211,유럽,스위스,유학연수,23,8,187.5
202211,유럽,스위스,기타,57,33,72.7
202211,유럽,스위스,전체,845,154,448.7
202211,유럽,포르투갈,관광,386,35,1_002.9
